Country Name,Country Code,Year,Access to electricity (% of population),"Agriculture, forestry, and fishing, value added (% of GDP)",Current health expenditure (% of GDP),"Foreign direct investment, net inflows (% of GDP)",GDP growth (annual %),GDP per capita (current US$),"Government expenditure on education, total (% of GDP)",Individuals using the Internet (% of population),"Inflation, consumer prices (annual %)","Life expectancy at birth, total (years)",Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),"School enrollment, primary (% gross)","Unemployment, total (% of total labor force) (national estimate)",Urban population (% of total population)
Romania,ROU,2002,94.9,11.3424376853187,4.57694626,2.48342020141655,5.70299165043771,2119.85509684554,3.50411009788513,6.58,22.5398862605386,71.009756097561,9.1,105.530220031738,8.112,52.7466427937759
Romania,ROU,2003,95.1,11.9143840898386,5.37136793,3.18995908035532,2.34114732919521,2679.40626016154,3.54397010803223,8.9,15.2734889936255,71.309756097561,7.0,102.830619812012,6.95,52.8023493819682
Romania,ROU,2004,95.3,12.7055114609076,5.47733593,8.59368512961184,10.4281130180976,3494.99056448955,3.31273007392883,15.0,11.8743635936399,71.5609756097561,5.3,105.122337341309,7.719,52.9175295523808
Romania,ROU,2005,95.6,8.48610428920676,5.52778196,6.60067175776297,4.6681480508487,4618.00350802913,3.50038003921509,21.5,9.01491283343835,71.9121951219512,4.2,102.187843322754,7.174,53.074507031037
Romania,ROU,2006,95.9,7.82080658741648,5.07106066,9.02006052535516,8.02881107599163,5757.53127301178,4.30650997161865,24.66,6.55851412276983,72.1634146341463,11.1,101.634002685547,7.27,53.2566380678272
Romania,ROU,2007,96.1,5.50150097100926,5.02223349,5.78679016158104,7.23380774362805,8360.33775916596,4.14953994750977,28.3,4.83732928313989,72.5658536585366,8.1,100.085487365723,6.413,53.4472789126416
Romania,ROU,2008,96.5,6.30193056572848,5.02277184,6.37741866098849,9.30746717077338,10435.1561230787,4.09722995758057,32.42,7.85080255714482,72.5658536585366,6.0,98.5809478759766,5.787,53.6297858153706
Romania,ROU,2009,96.8,6.11614263251912,5.27816248,2.66364407064905,-5.51670615843011,8548.4543409242,4.00193023681641,36.6,5.58742004264393,73.309756097561,5.3,100.860786437988,6.859,53.7875150259042
Romania,ROU,2010,97.1,5.1772466335768,5.63882685,1.88971859139686,-3.90581157302972,8399.5374234284,3.41647005081177,39.93,6.09141668601891,73.4585365853659,6.3,99.9739990234375,6.959,53.9038227941329
Romania,ROU,2011,97.4,5.95088848587022,4.47503996,1.23042689104897,4.49558909946313,9560.6755277458,2.91359996795654,40.0099967810008,5.7892532881588,74.409756097561,7.1,98.3790512084961,7.177,53.9608874244169
Romania,ROU,2012,97.8,4.54079724771484,4.50939083,1.70143772893217,1.90361696799603,8929.95366231474,2.8234601020813,45.8799942529424,3.33492267693442,74.4121951219512,8.4,96.2415466308594,6.794,53.9563092496073
Romania,ROU,2013,98.1,5.50972556892124,5.2240696,2.03100513989555,0.278771877470234,9497.67411615237,3.06785011291504,49.7645,3.9847123554813,75.0634146341463,8.7,101.2539710998535,7.096,53.9101758034365
Romania,ROU,2014,98.4,4.94834094527624,5.0276823,1.9372882717301,4.11600109267832,10031.7710755404,3.12494993209839,54.0783206550943,1.06830987684298,74.909756097561,8.9,101.2539710998535,6.802,53.8267187624053
Romania,ROU,2015,98.8,4.42592968395419,4.94292021,2.42725822119064,3.1570360543854,8977.01748158196,3.10693001747131,55.7631556336233,-0.594156437495203,74.9121951219512,7.6,89.0534133911133,6.812,53.7071839518893
Romania,ROU,2016,99.1,4.2921753725524,5.08012772,3.37417569649644,2.85993252302089,9404.54005870715,3.0255401134491,59.5039512852713,-1.54479666813897,75.209756097561,5.2,87.5895919799805,5.901,53.5528171972639
Romania,ROU,2017,100.0,4.43884283682194,5.18878555,2.8327307446025,8.19547826641261,10727.9822007426,3.11819005012512,63.7472821822484,1.3390212110439,75.209756097561,4.9,87.2723999023438,4.927,53.3648643239046
Romania,ROU,2018,99.8,4.50660889280427,5.51454878,3.03714660753952,5.39452228185675,12416.134317959,3.31710004806519,70.6812779273268,4.62548443137779,75.3585365853659,3.7,91.3751220703125,4.187,53.1445711571868
Romania,ROU,2019,100.0,4.31147831319992,5.69924641,2.94522918789332,3.96028958497598,12909.6104013244,3.55761003494263,73.6574757545465,3.82785432599438,75.6073170731707,3.1,92.6139984130859,3.912,52.8931835224862
Romania,ROU,2020,100.0,4.07184426240682,6.20959711,1.43737626680298,-3.59802546034757,13009.1525348396,3.57968997955322,78.45526895,2.63107311184743,74.2536585365854,2.4,91.9047393798828,5.035,52.611947245178
Romania,ROU,2021,100.0,4.616339720378,6.45246983,4.12832844182863,5.58735072538869,14908.0412813921,3.31562995910644,83.5904265,5.05232876096582,72.809756097561,2.0,90.7731704711914,5.59,52.2321512130811
Romania,ROU,2022,100.0,3.8180329334627,5.79823256,3.88649421607456,4.18771305104109,15503.4691366242,3.2788200378418,85.50309124,13.7954887432521,75.1536585365854,1.5,84.8812789916992,5.614,52.1634832477272
Russian Federation,RUS,2002,97.9,5.56571375282766,5.52166557,1.00553594478556,4.69999190914258,2377.52954101563,3.83502006530762,4.12827181796644,15.7887307914463,65.1287804878049,2.0,122.04638671875,7.876,73.2929008030615
Russian Federation,RUS,2003,97.9,5.50294605214831,5.16368914,1.84237888462157,7.29995234528189,2975.123046875,3.67855000495911,8.29886061553908,13.6632930228666,65.0275609756098,2.1,126.574638366699,8.232,73.4057388305664
Russian Federation,RUS,2004,98.0,4.90444194797732,4.7603755,2.60618528064118,7.19994786954857,4102.36474609375,3.54785990715027,12.8593889008473,10.8886157326216,65.4709756097561,1.8,101.2539710998535,7.779,73.3065795898438
Russian Federation,RUS,2005,98.0,4.25591600597494,4.77177477,2.02980703784767,6.39996544799469,5323.455078125,3.77192997932434,15.22669983,12.6853039507349,65.529756097561,1.4,96.7937927246094,7.167,73.1613922119141
Russian Federation,RUS,2006,98.1,3.86131247123383,4.76654387,3.7977120943899,8.20006825456321,6920.19970703125,3.86626005172729,18.02330017,9.66865454789265,66.7275609756098,0.9,96.5280838012695,7.162,73.2439193725586
Russian Federation,RUS,2007,98.2,3.7789017062609,4.74792528,4.29895594841933,8.49997776916511,9101.2392578125,4.62330484390259,24.66,9.00729868861079,67.5868292682927,0.4,96.1058807373047,6.105,73.3856048583984
Russian Federation,RUS,2008,98.3,3.75334118813491,4.90364122,4.50269424864822,5.19996926404957,11635.2841796875,4.10174989700317,32.0,14.1107677840442,67.9492682926829,0.2,95.3222122192383,6.325,73.4822463989258
Russian Federation,RUS,2009,98.4,4.08444869718417,5.64392471,2.99212552042529,-7.79999391271275,8562.82421875,4.62330484390259,42.55,11.6473295764118,68.6846341463415,0.2,95.5198287963867,8.458,73.5288696289062
Russian Federation,RUS,2010,99.3,3.34389824902191,4.97111797,2.8308286983175,4.49999999920672,10674.990234375,4.08974230526824,49.0,6.84939230255025,68.8412195121951,0.2,101.2539710998535,7.407,73.6696307887624
Russian Federation,RUS,2011,99.2,3.1507257212962,4.79491472,2.69236118071968,4.30002918604238,14305.33203125,3.71261270253186,58.0,8.4404648593257,69.6839024390244,0.1,96.133405106655,6.571,73.8534851074219
Russian Federation,RUS,2012,100.0,2.92603087775353,4.93637276,2.29079869889368,4.0240861571798,15401.8515625,3.79310011863708,66.0,5.07474300799149,70.0721951219512,0.1,97.262229693837,5.484,73.97265625
Russian Federation,RUS,2013,100.0,2.99360048776678,5.08104849,3.01940211363344,1.75542214916291,15941.4482421875,3.76382994651794,67.97,6.75466833903486,70.5787804878049,0.1,96.9484148725836,5.513,74.0762949770228
Russian Federation,RUS,2014,100.0,3.36060548804252,5.1820941,1.0698764102333,0.736267221403651,14055.47265625,4.01387977600098,70.5175682574413,7.82016970013845,70.7436585365854,0.4,97.4962712179576,5.212,74.1776476748791
Russian Federation,RUS,2015,95.5,3.87310448732299,5.29604626,0.502607961400285,-1.9727192264298,9277.7138671875,3.83402991294861,70.0992412263947,15.5343959935701,71.1834146341463,0.4,98.3827760103169,5.615,74.275919065527
Russian Federation,RUS,2016,99.4,3.84021728459951,5.28970337,2.54849998807899,0.193671130698817,8663.158203125,3.76044011116028,73.091434617897,7.04243725413707,71.6512195121951,0.4,98.3341307364642,5.591,74.3703138709243
Russian Federation,RUS,2017,100.0,3.55363208990976,5.35890055,1.81409297475419,1.82670527549192,10658.9130859375,4.68990993499756,76.0081385339105,3.68333072334495,72.4514634146342,0.4,100.767602587422,5.238,74.460036813029
Russian Federation,RUS,2018,100.0,3.3942533806976,5.35520792,0.530060790633169,2.80634082046656,11211.8876953125,4.67819023132324,80.8647218726954,2.87831382614981,72.6621951219512,0.2,102.018364437962,4.871,74.5442926137992
Russian Federation,RUS,2019,99.8,3.53030291392166,5.64849091,1.88851731564914,2.19807571381982,11447.701171875,3.69561429198336,82.6421618670668,4.47202631837903,73.0839024390244,0.3,101.832335105065,4.513,74.6222859951926
Russian Federation,RUS,2020,99.9,4.00635163401546,8.04076004,0.634851184443604,-2.65365449695453,10108.3271484375,4.01641864383637,84.99466978,3.38219796948068,71.3387804878049,0.1,101.731047648404,5.62,74.6932216791674
Russian Federation,RUS,2021,100.0,3.67156378990517,7.0299139,2.21136527873962,5.866491772979,12425.029296875,3.99480697864774,88.21384578,6.69445891957612,69.900243902439,0.2,100.890349270112,4.749,74.7516840220252
Russian Federation,RUS,2022,100.0,3.41890901633034,6.8788662,-1.73614086534944,-1.43537063467896,15625.6328125,4.05402755323777,90.41799163,13.7436797398232,72.5456097560976,0.1,100.122558846483,3.867,74.8544893625017
Rwanda,RWA,2005,4.8,33.7756165293022,7.71997023,0.271318643761601,9.37789916585375,324.016863847189,4.62330484390259,0.555999994,9.01408918092339,56.968,74.2,138.091659545898,6.762,16.9072114459454
Rwanda,RWA,2010,9.7,23.4080982541515,8.08185482,3.57208683219563,7.33465645016436,586.599950359877,4.63126993179321,8.0,-0.246128693436934,62.804,70.2,155.315788762649,6.762,16.9255580310614
Rwanda,RWA,2013,15.2,23.8917103230198,6.77388763,3.03027485323662,4.71984856950924,695.397140963607,4.7421498298645,9.0,5.92426867984854,64.651,65.2,123.706003554374,6.762,17.0742206053612
Rwanda,RWA,2016,29.4,24.2954788777688,5.968925,3.25408209196111,5.65874584202778,721.258515833094,3.43482995033264,14.63710022,7.17434301982009,65.733,63.8,140.620022753129,6.762,19.1213951786548
Samoa,WSM,2002,89.3,11.9922593594911,4.49205494,0.567585520505441,5.65195919890348,1527.55790455937,3.93932008743286,2.24483267578443,8.0503144654087,71.233,5.9,100.272598266602,6.762,21.9431903680112
Samoa,WSM,2008,98.1,10.0298576357923,4.53258085,7.15667986967314,3.55610467395,3373.60639884263,5.11659002304077,5.031599998,11.565906838454,71.531,3.7,101.2539710998535,6.762,20.4038457706991
Samoa,WSM,2013,97.0,9.36698695177158,6.21823883,1.72885382959682,0.107293276488932,4023.5254013825,4.61486064947671,15.30000019,0.61008572090503,71.229,4.5,101.2539710998535,6.762,19.3865949620667
Sao Tome and Principe,STP,2010,61.4,11.6318930270323,5.80827904,26.6286088078235,1.44845522890635,1045.20958234528,9.9882698059082,18.75,13.34005235378,63.867,18.9,119.253356933594,6.762,66.0572200728291
Sao Tome and Principe,STP,2017,74.3,12.7475187137291,7.46631384,10.6236604862763,4.11297966281954,1555.79477812888,5.87489986419678,32.61640167,5.6902961992902,67.074,13.0,110.377998352051,6.657,67.6520004272461
Senegal,SEN,2005,47.1,15.1803964143562,3.67466521,1.52551294776184,4.31023852639633,979.846101520171,4.06443023681641,4.78668408310535,1.71133325855502,60.98,53.6,80.6679611206055,6.762,41.9057599695838
Senegal,SEN,2011,56.5,12.9470610352017,4.21416712,1.90106996405963,1.33409107961258,1374.67591873844,4.90302991867065,9.800000191,3.40322829786971,64.799,53.3,86.5724487304688,2.853,44.0689668509475
Senegal,SEN,2018,66.0,14.9875195578847,4.43182087,3.6676580901097,6.20924103388887,1452.55612562445,5.11019992828369,35.29999924,0.460985642464188,67.379,19.1,101.2539710998535,6.762,48.9001692274485
Senegal,SEN,2021,68.0,15.5512646222076,4.44256258,9.40426405095026,6.5440010991951,1598.10676952274,5.61201000213623,55.04040146,2.18032278088147,66.868,17.9,84.0612276417736,6.762,52.2260292191155
Serbia,SRB,2002,100.0,8.51013913494866,7.24950886,3.0165221032062,6.54104600309256,2390.73459447107,4.62330484390259,55.2499968797194,19.4908321579689,72.2853658536585,0.4,102.119522094727,13.8,56.462901503343
Serbia,SRB,2003,99.7,7.02904112121838,7.30602598,3.0165221032062,4.55968997935088,3153.9011312754,4.62330484390259,55.2499968797194,9.87617889729578,72.4365853658537,0.9,101.065238952637,15.2,56.8784264526306
Serbia,SRB,2004,99.6,7.62709744796992,7.63644934,3.0165221032062,6.68686836863701,3597.08798057009,4.62330484390259,23.5,11.0263627183464,72.6829268292683,1.2,101.55493927002,18.503,57.3144555999278
Serbia,SRB,2005,99.7,6.16013694013165,8.09346867,3.0165221032062,5.90349622935489,3807.97417321786,4.62330484390259,26.29999924,16.1199806482826,72.8341463414634,1.6,102.747093200684,20.846,57.7508909888183
Serbia,SRB,2006,99.6,6.22223200235689,8.28575706,3.0165221032062,3.90066644620993,4492.7136699046,4.62330484390259,27.2,11.7240229980834,73.3853658536585,0.9,101.839546203613,20.851,58.1709152910668
Serbia,SRB,2007,99.6,5.50486565149148,9.01782608,9.85383583099953,7.83207023027602,6081.08765700202,4.04881000518799,33.15,6.39170644391413,73.6317073170732,0.6,100.971687316895,18.063,58.5577111784378
Serbia,SRB,2008,99.6,6.35977347846117,9.12807178,7.48017377130846,5.16089327231823,7376.73517910716,4.62330484390259,35.6,12.410986775178,73.8853658536585,0.3,100.629577636719,13.67,58.8944613226962
Serbia,SRB,2009,99.6,5.99159503176742,8.98933506,6.23823937763422,-3.14261075416574,6414.0448463847,4.3127498626709,38.1,8.11695092238082,73.9853658536585,0.6,97.6857986450195,16.116,59.1643483956067
Serbia,SRB,2010,99.7,6.11650941889437,9.15153027,3.88925451665989,1.61097281449412,5970.92660940072,4.62330484390259,40.9,6.14255360247248,74.3365853658537,0.3,95.8957595825195,19.204,59.3505550689338
Serbia,SRB,2012,99.8,6.04364014215639,8.95716667,2.82759932149649,-0.443956070983248,6263.04086072815,4.62330484390259,48.09999847,7.33038589596646,74.8365853658537,7.1,100.571311950684,24.0,59.3468437194824
Serbia,SRB,2013,99.9,6.29965191728962,8.93188286,4.08141056622247,0.451578805330726,7040.41812068781,4.62330484390259,53.450364175,7.69426362896655,75.1853658536585,7.8,100.895538330078,22.154,59.6111068725586
Serbia,SRB,2014,99.7,6.11737533592784,8.85966778,4.07119376860245,-1.80427041681132,6886.67809068704,4.62330484390259,62.0750804639377,2.08244793880154,75.3365853658537,8.9,101.131156921387,19.223,59.8779373168945
Serbia,SRB,2015,99.9,5.60595319138529,8.46289921,5.67381755834409,1.2957386351958,5820.3215576888,4.62330484390259,65.3170254003801,1.39235822000187,75.2878048780488,8.4,101.342918395996,17.66,60.1388092041016
Serbia,SRB,2016,99.9,5.70664096571472,8.15184307,5.57770746372387,2.97519807160826,5982.37030126471,3.50275993347168,67.0568413716938,1.12231397417769,75.6878048780488,8.1,100.571273803711,15.257,60.3853870034026
Serbia,SRB,2017,100.0,5.05778606525606,7.89965153,6.29636171721257,2.3634031250553,6548.03653824187,3.56539011001587,70.3308355269141,3.13106248590115,75.5390243902439,6.6,100.312927246094,13.477,60.621208190918
Serbia,SRB,2018,100.0,5.20468651078978,8.18469906,7.71374568954873,4.64935035491007,7559.86165747394,3.43663001060486,73.360709154564,1.95984076293801,75.890243902439,4.2,100.301933288574,12.733,60.8433609008789
Serbia,SRB,2019,99.8,4.76474851493196,8.28762531,7.92487427143519,4.75020793899014,7755.632986437,3.45865988731384,77.4167736219802,1.84922984511086,75.9365853658537,2.7,99.6447067260742,10.395,61.0492248535156
Serbia,SRB,2020,100.0,5.05373769401741,8.30643559,6.23865408002072,-0.950023991851594,8098.70955668849,4.62330484390259,78.36804864,1.57553290083415,74.4780487804878,2.0,97.7058486938477,9.011,61.223201751709
Serbia,SRB,2021,100.0,5.15586469879064,9.23441029,6.95312089132574,7.94905650472278,9680.52798074468,3.14615988731384,81.16588116,4.08510285335102,72.780487804878,1.7,96.8112564086914,9.843,61.363899230957
Serbia,SRB,2022,100.0,5.33794223775032,8.58397198,6.90354140371273,2.70347705543654,10024.8191112596,3.08255004882812,83.53825397,11.9815117344703,75.2365853658537,2.0,96.6279678344727,8.439,61.9013813540396
Seychelles,SYC,2006,99.0,2.78226337941348,4.33191252,12.997071189638,9.40612855732827,12782.9938926475,4.48331022262573,34.95197117065,-0.353465498693756,72.2170731707317,0.6,117.426132202148,6.762,42.7880431397027
Seychelles,SYC,2013,98.0,2.71276034719474,4.19129515,4.29723724959436,1.25373496242949,14821.2921476077,3.61840009689331,50.40000153,4.33893848329099,73.119512195122,1.6,113.371637503265,6.762,42.815069634181
Seychelles,SYC,2018,100.0,2.0783484846252,4.41706038,17.1030662941746,4.93947272254312,18440.2340460932,3.59446940668662,69.23660278,3.70291839111568,72.8414634146341,0.7,123.720432981425,3.528,43.7386669014459
Sierra Leone,SLE,2003,9.9,46.9023173495907,5.06219816,0.402080514728161,9.48363126885343,413.817607346927,2.10887002944946,0.190173281668183,3.03924881090924,46.784,72.4,101.2539710998535,4.295,36.2690511597053
Sierra Leone,SLE,2011,14.2,31.5846615609542,6.60636759,19.5505875068329,8.10065518714917,761.146365577281,1.61538004875183,0.899999976,6.79138291952621,52.594,53.7,114.580513591833,6.762,39.0472153491602
Sierra Leone,SLE,2018,26.1,34.9852345791337,5.29927444,2.90502880166707,2.8938564123677,845.914540460932,4.46809005737305,14.42230034,16.0295447693699,59.059,41.5,114.58023823864,1.646,42.2011025267803
Slovak Republic,SVK,2004,100.0,1.50647353218952,6.39662457,9.45863522150628,5.38949856996771,7996.74076556872,4.11747980117798,52.89,7.54850088183423,73.9585365853659,0.2,104.143577575684,18.206,55.5843833415875
Slovak Republic,SVK,2005,99.9,1.47125970663954,6.61619043,8.03605835400406,6.48493222274386,9087.20357002472,3.77565002441406,55.19,2.70908494588383,73.9048780487805,0.3,102.934013366699,16.276,55.4189847597721
Slovak Republic,SVK,2006,99.9,1.69161295680886,6.8522706,9.98305386037355,8.92568704770216,10629.1782325838,3.70850992202759,56.08,4.48333120449615,74.2048780487805,0.3,102.14640045166,13.395,55.2464278407442
Slovak Republic,SVK,2007,100.0,2.13456038332977,7.17538357,6.56747727493293,10.8186295074904,14330.2064943926,3.52223992347717,61.8,2.75672371638135,74.2073170731707,0.6,102.25048828125,11.16,55.0707354484001
Slovak Republic,SVK,2008,100.0,2.36047432017713,6.95978355,4.79998733472882,5.36337721231949,17973.8436435514,3.52339005470276,66.05,4.59817976325028,74.7048780487805,0.5,102.774559020996,9.514,54.895930446636
Slovak Republic,SVK,2009,100.0,1.90942987698677,7.95280409,1.7025214117002,-5.50533790972226,16586.7527805228,4.00893020629883,70.0,1.61510464058236,74.909756097561,0.6,102.228988647461,12.023,54.7260356993483
Slovak Republic,SVK,2010,100.0,1.4985946805378,7.67065239,2.32222893370545,6.79058159142423,16899.448680529,4.04704999923706,75.71,0.957018132975174,75.1121951219512,0.6,101.638298034668,14.387,54.5650740704331
Slovak Republic,SVK,2011,100.0,1.79373080653758,7.31452227,5.44765747649664,2.56242473215553,18469.4354316836,3.90686988830566,74.4399971746757,3.91928599146291,75.9585365853659,0.6,100.502960205078,13.634,54.4167387988534
Slovak Republic,SVK,2012,100.0,1.79463304702131,7.52780581,1.87551069035637,1.56917104702706,17516.9691054078,3.85490989685059,76.7099901181121,3.6061026352289,76.109756097561,0.5,99.1328735351562,13.966,54.2764528316182
Slovak Republic,SVK,2013,100.0,2.07432555568651,7.48013163,1.01266878582834,0.703323545247201,18312.7805149823,4.06078004837036,77.8826,1.40047368963025,76.4121951219512,0.4,98.6928482055664,14.226,54.1384024098892
Slovak Republic,SVK,2014,100.0,2.6149279736894,6.86543369,-0.356803047431846,2.70795151449488,18770.9289896545,4.20446014404297,79.9843017656729,-0.0761653295419871,76.8121951219512,0.9,98.5119476318359,11.536,54.0029125499893
Slovak Republic,SVK,2015,100.0,2.04596984034113,6.74109745,1.70487122540291,5.17687909722133,16442.0760860018,4.56416988372803,77.6346820339875,-0.325219777427765,76.5634146341463,0.8,98.3121109008789,11.492,53.8700628001622
Slovak Republic,SVK,2016,100.0,2.06264218897129,7.06081343,5.27770700739813,1.94781841524558,16636.0769133073,3.88375997543335,80.475857275668,-0.520010196278358,77.1658536585366,1.5,97.6210403442383,9.679,53.7399327086517
Slovak Republic,SVK,2017,100.0,1.84814166887456,6.73388767,4.39986424621101,2.87473327453695,17645.5298716761,3.91876006126404,81.6256675172655,1.31194588223247,77.1658536585366,0.6,98.2659530639648,8.142,53.6126018237016
Slovak Republic,SVK,2018,100.0,2.00932916157168,6.63677502,2.11269531583982,4.06211981896483,19573.3717031314,3.93534994125366,80.4489224826099,2.51403712883803,77.2658536585366,0.5,97.0244369506836,6.544,53.4881496935559
Slovak Republic,SVK,2019,100.0,1.6170097133415,6.91102982,2.15394548631737,2.27589910019393,19406.0589683582,4.26779985427856,82.8536605021784,2.6645613342544,77.6658536585366,0.2,97.9945983886719,5.761,53.3666558664583
Slovak Republic,SVK,2020,100.0,1.72917824309886,7.06027794,-1.05975666677956,-2.58551241733207,19735.4858280801,4.720290184021,89.92090413,1.93694126694223,76.8658536585366,0.3,99.9172286987305,6.719,53.2481998906526
Slovak Republic,SVK,2021,100.0,1.87136287988656,7.62857914,2.25677867211963,5.6558588065555,22123.3342114545,4.71766996383667,88.92560523,3.1496062992126,74.6146341463415,0.3,100.064170837402,6.894,53.1901479870605
Slovak Republic,SVK,2022,100.0,1.930396226685,7.70245218,4.16872005912019,0.544591632137454,21317.7943982363,4.65688991546631,89.06766196,12.7741463637611,76.9658536585366,0.7,100.326721191406,6.143,53.1902831072528
Slovenia,SVN,2002,100.0,2.89427967530958,8.11632538,7.96826357828918,3.28258371393918,11639.1297780477,5.74013996124268,27.8388854180687,7.48077770703761,76.0073170731707,0.1,105.333992004395,5.922,50.7744556266555
Slovenia,SVN,2003,100.0,2.21614657272353,8.17447376,1.82421495294141,3.19503117236037,14711.674874253,5.75657987594604,31.8547930120441,5.54416421752897,76.8585365853659,0.0,110.09203338623,6.479,50.7553842628349
Slovenia,SVN,2004,100.0,2.40213653237473,7.99959517,2.23412471685355,4.54602214352336,17103.8297783905,5.68693017959595,40.81,3.5929759424951,77.2073170731707,0.1,96.6843719482422,6.012,50.7124410611224
Slovenia,SVN,2005,100.0,2.42413132120213,8.0534668,2.70057223244549,3.8541277114569,17969.7095907161,5.64437007904053,46.81,2.45150132316477,77.6121951219512,0.1,98.2098770141602,6.506,50.648781400021
Slovenia,SVN,2006,100.0,2.09205852541218,7.8671999,1.76264658794015,5.90878130011174,19563.005059144,5.62207984924316,54.01,2.45792444195863,78.0865853658537,0.1,100.249351501465,5.95,50.5672552816963
Slovenia,SVN,2007,100.0,2.03283295611526,7.54076052,3.93587276921145,7.1392312914716,23725.1596001515,5.13660001754761,56.74,3.657495632841,78.5609756097561,0.0,96.4375076293945,4.818,50.4707127083144
Slovenia,SVN,2008,100.0,1.75871456280572,7.89287567,1.94695512755549,3.37223866114127,27461.9764165315,5.13438987731934,58.0,5.64742380573939,78.7658536585366,0.0,97.1056976318359,4.371,50.3620036820409
Slovenia,SVN,2009,100.0,1.76138111297772,8.6420126,-0.694282375481298,-7.59058614046387,24501.7897290425,5.62079000473022,64.0,0.839262246793805,78.9707317073171,0.0,97.7083587646484,5.858,50.2439782050416
Slovenia,SVN,2010,100.0,1.81942536718625,8.63941956,0.667761282375457,1.11213719306735,23329.8417691156,5.59362983703613,70.0,1.80117022137138,79.4219512195122,0.0,98.0614013671875,7.236,50.1194862794826
Slovenia,SVN,2011,100.0,2.04087230966772,8.60054302,1.71085960342006,0.655438128379743,24940.6284841605,5.58290004730225,67.3399948092396,1.8028517194191,79.9707317073171,0.0,97.9861526489258,8.166,49.9463818748723
Slovenia,SVN,2012,100.0,1.82601354087255,8.79263687,0.072644638587861,-2.91553782040462,22442.1417859955,5.6702299118042,68.3499745287825,2.59741386039003,80.1243902439024,0.0,98.2142868041992,8.841,49.7619476318359
Slovenia,SVN,2013,100.0,1.8307708216806,8.84043884,0.217315881641324,-0.823776417691676,23236.9655321695,5.46767997741699,72.6756,1.76920085881897,80.3219512195122,0.0,98.6006774902344,10.103,50.0466580754027
Slovenia,SVN,2014,100.0,1.82135489758977,8.58487225,2.05875310395561,2.76283327639742,24013.0682060959,5.34328985214233,71.5862515855601,0.199343826570844,81.0780487804878,0.0,98.5871734619141,9.668,50.983470916748
Slovenia,SVN,2015,100.0,1.97361186480213,8.57742882,4.05096848349793,2.39330621338168,20697.2748530619,4.95528984069824,73.0986599745829,-0.525552285820783,80.7756097560976,0.0,98.381591796875,8.962,53.6612160294144
Slovenia,SVN,2016,100.0,1.85129615497703,8.5691185,3.26541395278807,3.03441486663654,21447.8377796036,4.84419012069702,75.4985042610791,-0.0549995416705683,81.1756097560976,0.0,97.9815826416016,8.0,53.647274017334
Slovenia,SVN,2017,100.0,1.69303673263207,8.2588892,2.4842141360232,5.17440215579958,23303.077705959,4.82381010055542,78.8854263554775,1.42910743319306,81.0292682926829,0.0,98.1781311035156,6.564,55.2451133728027
Slovenia,SVN,2018,100.0,1.99134296260198,8.35228634,2.86489909951597,4.37908347331195,25888.0481065655,4.97948980331421,79.7499765956562,1.7386086198818,81.3780487804878,0.0,99.4630966186523,5.108,55.1913430955675
Slovenia,SVN,2019,100.0,1.77040651705792,8.56564522,3.99098612082388,3.50525332381912,25814.1687167572,4.93479013442993,83.1083578026717,1.63052260754335,81.5292682926829,0.0,99.8418197631836,4.446,55.4523277282715
Slovenia,SVN,2020,100.0,1.89729714128329,9.48984432,0.948340847721794,-4.08500094942896,25392.0651093612,5.41901016235352,86.60130109,-0.05485681576061,80.5317073170732,0.0,100.231536865234,4.971,55.384391784668
Slovenia,SVN,2021,100.0,1.51147755118796,9.52724361,3.60613978687237,8.41686457725321,29192.8401933019,5.39167022705078,89.00399524,1.91706506089269,80.6756097560976,0.0,99.7762680053711,4.744,55.3046289429588
Slovenia,SVN,2022,100.0,1.62480238565618,9.62683296,3.64010857871706,2.66850555542486,28360.3041467268,5.28065013885498,88.91248552,8.83369886749452,81.2829268292683,0.0,100.639137268066,4.011,55.3377817873563
Solomon Islands,SLB,2005,19.2,31.2455081834652,9.01794529,0.099144118861877,7.35907917681935,1144.49233397681,4.62330484390259,0.844299972,7.33066341633299,67.79,62.2,98.3559722900391,6.762,17.6001415877737
Solomon Islands,SLB,2012,42.9,33.3378659699208,4.88045692,2.01494633587355,2.46591837712438,2066.25738638356,4.62330484390259,6.997399807,5.91200602491155,68.961,40.3,110.128024198969,6.762,21.3906964219987
South Africa,ZAF,2005,80.8,2.08511798972012,6.86216164,2.25781874505445,5.27705197295467,5836.87663325127,4.5245099067688,7.48854252992921,2.06285308223427,53.914,40.7,97.5326766967773,29.122,59.8241758378997
South Africa,ZAF,2008,81.9,2.57248876696489,7.14832258,3.12686614310453,3.1910438863288,6184.75474328399,4.37424993515015,8.43,9.90998456005467,55.982,37.0,102.36882019043,22.407,61.7692983894896
South Africa,ZAF,2010,82.8,2.10778749314158,7.79358244,0.884904611686012,3.03973288127956,7973.47195771517,5.13496017456055,24.0,4.06749555950263,58.886,27.8,103.439766353826,24.683,62.6299120560569
South Africa,ZAF,2014,85.9,2.12574854869936,7.87136555,1.51932743753979,1.41382645223793,6856.73137092522,5.48977994918823,49.0,6.13282953059149,63.184,27.9,104.198023633162,24.89,63.1352327065742
